City,State,Country,debutYear,freq,lat,long
Oakland, CA, USA,2011,1,37.8044557,-122.2713563
Oakland, CA, USA,2013,1,37.8044557,-122.2713563
Oakland, CA, USA,2014,1,37.8044557,-122.2713563
Oakland, CA, USA,2019,1,37.8044557,-122.2713563
Oaklawn, IL, USA,1995,1,37.9057,-88.940731
Ocala, FL, USA,1980,1,29.1871986,-82.1400923
Ocala, FL, USA,2015,1,29.1871986,-82.1400923
Ocean Springs, MS, USA,2020,1,30.4112904,-88.8279165
Oceanside, CA, USA,1977,1,33.1958696,-117.3794834
Oceanside, CA, USA,2004,1,33.1958696,-117.3794834
Oceanside, CA, USA,2009,1,33.1958696,-117.3794834
Oceanside, CA, USA,2010,1,33.1958696,-117.3794834
Oconomowoc, WI, USA,2000,1,43.1116731,-88.4992659
Odessa, FL, USA,2020,1,28.183222,-82.5540279219
Odessa, TX, USA,1970,1,31.8457149,-102.367687
Odessa, TX, USA,1978,1,31.8457149,-102.367687
Odessa, TX, USA,2002,1,31.8457149,-102.367687
Odessa, TX, USA,2006,1,31.8457149,-102.367687
Odessa, TX, USA,2008,1,31.8457149,-102.367687
Ogden, UT, USA,1986,1,41.2230048,-111.9738429
Ojai, CA, USA,1990,1,34.4480495,-119.242889
Okarche, OK, USA,2006,1,35.7258795,-97.9764411
Oklahoma City, OK, USA,1974,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,1977,2,35.4729886,-97.5170536
Oklahoma City, OK, USA,1978,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,1981,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,1982,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,1983,2,35.4729886,-97.5170536
Oklahoma City, OK, USA,1984,2,35.4729886,-97.5170536
Oklahoma City, OK, USA,1987,2,35.4729886,-97.5170536
Oklahoma City, OK, USA,1988,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,1995,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,1996,2,35.4729886,-97.5170536
Oklahoma City, OK, USA,1999,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2000,2,35.4729886,-97.5170536
Oklahoma City, OK, USA,2001,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2003,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2006,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2008,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2010,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2013,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2014,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2016,1,35.4729886,-97.5170536
Oklahoma City, OK, USA,2020,1,35.4729886,-97.5170536
Olathe, KS, USA,2018,1,38.8838856,-94.81887
Old Tappan, NJ, USA,2016,1,41.0106971,-73.9911073
Olney, IL, USA,1981,1,38.7296538,-88.0846891
Olney, IL, USA,1991,1,38.7296538,-88.0846891
Olney, MD, USA,2007,1,39.14698725,-77.0722227159
Olympia, WA, USA,1989,1,47.0451022,-122.8950075
Olympia, WA, USA,1998,1,47.0451022,-122.8950075
Olympia, WA, USA,2001,1,47.0451022,-122.8950075
Olympia, WA, USA,2005,1,47.0451022,-122.8950075
Omaha, NE, USA,1971,1,41.2587459,-95.9383758
Omaha, NE, USA,1975,1,41.2587459,-95.9383758
Omaha, NE, USA,1982,2,41.2587459,-95.9383758
Omaha, NE, USA,1985,1,41.2587459,-95.9383758
Omaha, NE, USA,1988,1,41.2587459,-95.9383758
Omaha, NE, USA,1989,1,41.2587459,-95.9383758
Omaha, NE, USA,1995,1,41.2587459,-95.9383758
Omaha, NE, USA,1996,1,41.2587459,-95.9383758
Omaha, NE, USA,1999,2,41.2587459,-95.9383758
Omaha, NE, USA,2000,1,41.2587459,-95.9383758
Omaha, NE, USA,2002,1,41.2587459,-95.9383758
Omaha, NE, USA,2007,1,41.2587459,-95.9383758
Omaha, NE, USA,2008,1,41.2587459,-95.9383758
Omaha, NE, USA,2010,1,41.2587459,-95.9383758
Omaha, NE, USA,2012,1,41.2587459,-95.9383758
Omaha, NE, USA,2015,1,41.2587459,-95.9383758
Omaha, NE, USA,2018,1,41.2587459,-95.9383758
Omaha, NE, USA,2020,1,41.2587459,-95.9383758
Omak, WA, USA,1980,1,48.4109853,-119.52755
Oneonta, NY, USA,1999,1,42.453492,-75.0629531
Oneonta, NY, USA,2001,1,42.453492,-75.0629531
Ontario, CA, USA,1983,1,34.065846,-117.6484304
Ontario, CA, USA,1999,1,34.065846,-117.6484304
Ontario, CA, USA,2005,1,34.065846,-117.6484304
Ontario, OR, USA,1987,1,44.0265525,-116.9629378
Opelika, AL, USA,1977,1,32.72667,-85.3924930459
Opelika, AL, USA,2000,1,32.72667,-85.3924930459
Orange City, IA, USA,2007,1,43.0072424,-96.0583138
Orange County, CA, USA,2004,1,33.7500378,-117.8704931
Orange Park, FL, USA,2007,1,30.1654707,-81.7016346
Orange Park, FL, USA,2019,1,30.1654707,-81.7016346
Orange Park, FL, USA,2020,1,30.1654707,-81.7016346
Orange, CA, USA,1977,1,33.7500378,-117.8704931
Orange, CA, USA,1979,1,33.7500378,-117.8704931
Orange, CA, USA,1980,1,33.7500378,-117.8704931
Orange, CA, USA,1984,1,33.7500378,-117.8704931
Orange, CA, USA,1990,1,33.7500378,-117.8704931
Orange, CA, USA,1993,1,33.7500378,-117.8704931
Orange, CA, USA,1995,1,33.7500378,-117.8704931
Orange, CA, USA,1998,1,33.7500378,-117.8704931
Orange, CA, USA,2003,2,33.7500378,-117.8704931
Orange, CA, USA,2004,1,33.7500378,-117.8704931
Orange, CA, USA,2006,1,33.7500378,-117.8704931
Orange, CA, USA,2009,1,33.7500378,-117.8704931
Orange, CA, USA,2010,3,33.7500378,-117.8704931
Orange, CA, USA,2012,1,33.7500378,-117.8704931
Orange, CA, USA,2015,1,33.7500378,-117.8704931
Orange, CA, USA,2018,2,33.7500378,-117.8704931
Orange, CA, USA,2020,1,33.7500378,-117.8704931
Orange, NJ, USA,1982,1,40.77117355,-74.231024751
Orange, NJ, USA,1997,1,40.77117355,-74.231024751
Orange, TX, USA,1981,1,30.1228634,-93.9041169
Orange, TX, USA,1997,1,30.1228634,-93.9041169
Orange, TX, USA,2002,1,30.1228634,-93.9041169
Orangeburg, SC, USA,1984,2,33.4918203,-80.8556476
Orangeburg, SC, USA,1987,1,33.4918203,-80.8556476
Orangeburg, SC, USA,1989,1,33.4918203,-80.8556476
Oregon City, OR, USA,1982,1,45.3573429,-122.6067583
Oregon City, OR, USA,2006,1,45.3573429,-122.6067583
Oregon, OH, USA,1998,1,41.6436603,-83.4868768
Orem, UT, USA,2009,1,40.2971825,-111.694943
Oriskany, NY, USA,1974,1,43.157359,-75.332909
Orland Park, IL, USA,2020,1,41.630663,-87.8536288
Orlando, FL, USA,1977,1,28.5421109,-81.3790304
Orlando, FL, USA,1983,1,28.5421109,-81.3790304
Orlando, FL, USA,1984,1,28.5421109,-81.3790304
Orlando, FL, USA,1990,1,28.5421109,-81.3790304
Orlando, FL, USA,1996,2,28.5421109,-81.3790304
Orlando, FL, USA,1997,1,28.5421109,-81.3790304
Orlando, FL, USA,1998,1,28.5421109,-81.3790304
Orlando, FL, USA,2002,1,28.5421109,-81.3790304
Orlando, FL, USA,2004,1,28.5421109,-81.3790304
Orlando, FL, USA,2007,1,28.5421109,-81.3790304
Orlando, FL, USA,2011,1,28.5421109,-81.3790304
Orlando, FL, USA,2012,1,28.5421109,-81.3790304
Orlando, FL, USA,2013,2,28.5421109,-81.3790304
Orlando, FL, USA,2015,2,28.5421109,-81.3790304
Orlando, FL, USA,2016,3,28.5421109,-81.3790304
Orlando, FL, USA,2017,1,28.5421109,-81.3790304
Orlando, FL, USA,2019,2,28.5421109,-81.3790304
Orlando, FL, USA,2020,2,28.5421109,-81.3790304
Oroville, CA, USA,1983,1,39.5137752,-121.556359
Oroville, CA, USA,1990,1,39.5137752,-121.556359
Orrville, OH, USA,1986,1,40.8436664,-81.7640212
Oshkosh, WI, USA,1970,1,44.0206919,-88.5408574
Ossian, IN, USA,2019,1,42.561066,-77.695831
Oswego, NY, USA,2000,1,43.4547284,-76.5095967
Ottawa, IL, USA,1979,1,41.3516628,-88.845436
Overland Park, KS, USA,2015,1,38.9742502,-94.6851702
Owensboro, KY, USA,2001,1,37.7742152,-87.1133304
Owensboro, KY, USA,2014,1,37.7742152,-87.1133304
Oxford, AL, USA,2017,1,33.569464,-85.8483738696
Oxford, OH, USA,2006,1,39.5103048,-84.7420519
Oxnard, CA, USA,1972,1,34.1976308,-119.1803818
Oxnard, CA, USA,1977,2,34.1976308,-119.1803818
Oxnard, CA, USA,1982,1,34.1976308,-119.1803818
Oxnard, CA, USA,1984,1,34.1976308,-119.1803818
Oxnard, CA, USA,1986,1,34.1976308,-119.1803818
Oxnard, CA, USA,1990,1,34.1976308,-119.1803818
Oxnard, CA, USA,1993,1,34.1976308,-119.1803818
Oxnard, CA, USA,1994,1,34.1976308,-119.1803818
Oxnard, CA, USA,1996,1,34.1976308,-119.1803818
Oxnard, CA, USA,2001,1,34.1976308,-119.1803818
Oxnard, CA, USA,2005,1,34.1976308,-119.1803818
Oxnard, CA, USA,2011,1,34.1976308,-119.1803818
Ozark, AL, USA,1993,1,31.4584764,-85.6405865
Ozona, TX, USA,1987,1,30.7098786,-101.2036387
Ozone Park, NY, USA,1994,1,40.67677,-73.8437461
Pacific Palisades, CA, USA,2019,2,34.0480643,-118.5264706
Pacifica, CA, USA,2008,1,37.6138253,-122.4869194
Paducah, KY, USA,1981,1,37.0833893,-88.6000478
Paducah, KY, USA,1990,1,37.0833893,-88.6000478
Paducah, KY, USA,1994,1,37.0833893,-88.6000478
Paducah, KY, USA,2003,1,37.0833893,-88.6000478
Paducah, KY, USA,2013,1,37.0833893,-88.6000478
Paducah, KY, USA,2015,1,37.0833893,-88.6000478
Paducah, KY, USA,2017,1,37.0833893,-88.6000478
Paintsville, KY, USA,1990,1,37.8145384,-82.8071054
Palatine, IL, USA,2017,1,42.1105779,-88.0336888
Palatka, FL, USA,1998,1,29.6487882,-81.6372111
Palm Bay, FL, USA,2014,1,27.9591862,-80.6717409757
Palm Beach Gardens, FL, USA,2008,2,26.8233946,-80.1386547
Palm Beach Gardens, FL, USA,2009,1,26.8233946,-80.1386547
Palm Beach Gardens, FL, USA,2010,1,26.8233946,-80.1386547
Palm Beach, FL, USA,1982,1,26.6279798,-80.4494174
Palm Beach, FL, USA,2001,1,26.6279798,-80.4494174
Palm Beach, FL, USA,2003,1,26.6279798,-80.4494174
Palm Beach, FL, USA,2011,2,26.6279798,-80.4494174
Palm Springs, CA, USA,2000,1,33.77217945,-116.4952976979
Palmetto, FL, USA,1977,1,27.5214269,-82.5723193
Palo Alto, CA, USA,1973,1,37.4443293,-122.1598465
Palo Alto, CA, USA,1979,2,37.4443293,-122.1598465
Palo Alto, CA, USA,1981,1,37.4443293,-122.1598465
Palo Alto, CA, USA,1985,2,37.4443293,-122.1598465
Palo Alto, CA, USA,1988,1,37.4443293,-122.1598465
Palo Alto, CA, USA,1991,1,37.4443293,-122.1598465
Palo Alto, CA, USA,2003,1,37.4443293,-122.1598465
Palo Alto, CA, USA,2014,1,37.4443293,-122.1598465
Palo Alto, CA, USA,2018,1,37.4443293,-122.1598465
Palos Heights, IL, USA,2020,1,41.6681632,-87.7962812
Palos Park, IL, USA,2013,1,41.6673636,-87.8304952
Palos Verdes Estates, CA, USA,2015,1,33.7872386,-118.401813
Pana, IL, USA,1982,1,39.3889311,-89.0800809
Panama City Beach, FL, USA,2016,1,30.1765914,-85.805386
Panama City, FL, USA,1993,1,30.1600827,-85.6545729
Panama City, FL, USA,2000,1,30.1600827,-85.6545729
Panama City, FL, USA,2007,1,30.1600827,-85.6545729
Panama City, FL, USA,2009,1,30.1600827,-85.6545729
Panama City, FL, USA,2010,1,30.1600827,-85.6545729
Panama City, FL, USA,2012,1,30.1600827,-85.6545729
Panama City, FL, USA,2020,1,30.1600827,-85.6545729
Panorama City, CA, USA,1990,1,34.2242902,-118.4453745
Panorama City, CA, USA,1999,1,34.2242902,-118.4453745
Panorama City, CA, USA,2002,1,34.2242902,-118.4453745
Panorama City, CA, USA,2010,1,34.2242902,-118.4453745
Panorama City, CA, USA,2011,1,34.2242902,-118.4453745
Panorama City, CA, USA,2013,1,34.2242902,-118.4453745
Papillion, NE, USA,2012,1,41.1544433,-96.0422378
Paradise Valley, AZ, USA,2013,1,33.5428006,-111.9556001
Paris, TX, USA,1982,1,33.6617962,-95.555513
Paris, TX, USA,1989,1,33.6617962,-95.555513
Park Ridge, IL, USA,1996,1,42.0112329,-87.8406031
Park Ridge, IL, USA,2009,1,42.0112329,-87.8406031
Park Ridge, IL, USA,2010,1,42.0112329,-87.8406031
Park Ridge, IL, USA,2015,1,42.0112329,-87.8406031
Park View, NM, USA,1986,1,48.5610107,-119.9688338
Parkersburg, WV, USA,1974,1,39.2699565,-81.5506916
Parkin, AR, USA,1982,1,35.2678358,-90.5549952
Parkland, FL, USA,2011,1,26.3100794,-80.23727
Parlin, NJ, USA,2009,1,40.4620504,-74.3382037
Parma, OH, USA,1994,1,41.3822398,-81.7355692
Parma, OH, USA,2004,1,41.3822398,-81.7355692
Pasadena, CA, USA,1970,1,34.1476452,-118.1444779
Pasadena, CA, USA,1974,1,34.1476452,-118.1444779
Pasadena, CA, USA,1975,1,34.1476452,-118.1444779
Pasadena, CA, USA,1977,1,34.1476452,-118.1444779
Pasadena, CA, USA,1978,1,34.1476452,-118.1444779
Pasadena, CA, USA,1981,1,34.1476452,-118.1444779
Pasadena, CA, USA,1982,1,34.1476452,-118.1444779
Pasadena, CA, USA,1983,1,34.1476452,-118.1444779
Pasadena, CA, USA,1986,1,34.1476452,-118.1444779
Pasadena, CA, USA,1993,1,34.1476452,-118.1444779
Pasadena, CA, USA,1994,2,34.1476452,-118.1444779
Pasadena, CA, USA,1996,1,34.1476452,-118.1444779
Pasadena, CA, USA,2003,2,34.1476452,-118.1444779
Pasadena, CA, USA,2004,1,34.1476452,-118.1444779
Pasadena, CA, USA,2009,2,34.1476452,-118.1444779
Pasadena, CA, USA,2012,1,34.1476452,-118.1444779
Pasadena, CA, USA,2014,2,34.1476452,-118.1444779
Pasadena, TX, USA,1982,1,29.6910625,-95.2091006
Pasadena, TX, USA,1994,1,29.6910625,-95.2091006
Pasadena, TX, USA,2006,1,29.6910625,-95.2091006
Pascagoula, MS, USA,1979,1,30.3646795,-88.5585995
Pascagoula, MS, USA,2009,1,30.3646795,-88.5585995
Pascagoula, MS, USA,2013,1,30.3646795,-88.5585995
Pasco, WA, USA,1971,1,46.24420675,-119.1018199913
Paso Robles, CA, USA,2005,1,35.6267654,-120.6912456
Passaic, NJ, USA,1997,1,40.8567663,-74.1284764
Passaic, NJ, USA,1998,1,40.8567663,-74.1284764
Patchogue, NY, USA,1989,1,40.7656539,-73.0151084
Paterson, NJ, USA,1970,1,40.9167654,-74.171811
Paterson, NJ, USA,1972,1,40.9167654,-74.171811
Paterson, NJ, USA,1978,1,40.9167654,-74.171811
Paterson, NJ, USA,1980,1,40.9167654,-74.171811
Paterson, NJ, USA,2002,1,40.9167654,-74.171811
Pawtucket, RI, USA,1978,1,41.878711,-71.3825558
Pawtucket, RI, USA,1982,1,41.878711,-71.3825558
Pawtucket, RI, USA,1992,1,41.878711,-71.3825558
Pawtucket, RI, USA,2015,1,41.878711,-71.3825558
Peabody, MA, USA,2008,1,42.5278731,-70.9286609
Peachtree City, GA, USA,2017,1,33.3967829,-84.5957629
Pearl City, HI, USA,2019,1,21.4001231,-157.969428
Pebble Beach, CA, USA,1986,1,36.5672414,-121.9442134
Peekskill, NY, USA,2019,1,41.289811,-73.9204922
Pelham, NC, USA,1995,1,36.5100403,-79.4710261
Pelican Rapids, MN, USA,1972,1,46.570792,-96.083112
Pell City, AL, USA,2019,1,33.5862149,-86.2860888
Pella, IA, USA,2000,1,41.4080534,-92.9163091
Pembroke Pines, FL, USA,2005,1,26.0031465,-80.223937
Pembroke Pines, FL, USA,2011,1,26.0031465,-80.223937
Pembroke Pines, FL, USA,2018,2,26.0031465,-80.223937
Pembroke Pines, FL, USA,2019,1,26.0031465,-80.223937
Pendleton, OR, USA,1971,1,45.672075,-118.7885967
Pennington Gap, VA, USA,1984,1,36.7584219,-83.0271115
Pensacola, FL, USA,1970,1,30.421309,-87.2169149
Pensacola, FL, USA,1975,2,30.421309,-87.2169149
Pensacola, FL, USA,1977,1,30.421309,-87.2169149
Pensacola, FL, USA,1978,1,30.421309,-87.2169149
Pensacola, FL, USA,1984,1,30.421309,-87.2169149
Pensacola, FL, USA,1985,1,30.421309,-87.2169149
Pensacola, FL, USA,1986,1,30.421309,-87.2169149
Pensacola, FL, USA,1990,1,30.421309,-87.2169149
Pensacola, FL, USA,1993,1,30.421309,-87.2169149
Pensacola, FL, USA,2000,1,30.421309,-87.2169149
Pensacola, FL, USA,2004,2,30.421309,-87.2169149
Pensacola, FL, USA,2006,1,30.421309,-87.2169149
Pensacola, FL, USA,2007,1,30.421309,-87.2169149
Pensacola, FL, USA,2010,1,30.421309,-87.2169149
Pensacola, FL, USA,2011,1,30.421309,-87.2169149
Pensacola, FL, USA,2013,1,30.421309,-87.2169149
Pensacola, FL, USA,2015,2,30.421309,-87.2169149
Pensacola, FL, USA,2017,1,30.421309,-87.2169149
Peoria, IL, USA,1989,1,40.6938609,-89.5891008
Peoria, IL, USA,1990,1,40.6938609,-89.5891008
Peoria, IL, USA,1991,1,40.6938609,-89.5891008
Peoria, IL, USA,2006,1,40.6938609,-89.5891008
Peoria, IL, USA,2011,1,40.6938609,-89.5891008
Peoria, IL, USA,2012,1,40.6938609,-89.5891008
Pequannock, NJ, USA,1995,1,40.9600102,-74.2974765
Perkins, OK, USA,2012,1,35.9740886,-97.0337692
Perry, GA, USA,1973,1,38.0772859,-89.3760499
Perryton, TX, USA,1974,1,36.3910033,-100.8060018
Perryville, MO, USA,1997,1,37.7275127,-89.8645455
Perth Amboy, NJ, USA,1992,1,40.5067723,-74.2654234
Peru, IL, USA,2007,1,41.3272919,-89.1287636
Petal, MS, USA,2020,1,31.3465627,-89.2600605
Petaluma, CA, USA,2003,1,38.2325829,-122.636465
Petersburg, VA, USA,1983,1,37.227928,-77.4019268
Petersburg, VA, USA,1991,1,37.227928,-77.4019268
Petoskey, MI, USA,2006,1,45.373343,-84.95533
Philadelphia, PA, USA,1970,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1971,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1976,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1977,2,39.9527237,-75.1635262
Philadelphia, PA, USA,1979,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1981,2,39.9527237,-75.1635262
Philadelphia, PA, USA,1982,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1983,3,39.9527237,-75.1635262
Philadelphia, PA, USA,1984,2,39.9527237,-75.1635262
Philadelphia, PA, USA,1987,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1988,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1991,2,39.9527237,-75.1635262
Philadelphia, PA, USA,1992,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1994,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1995,3,39.9527237,-75.1635262
Philadelphia, PA, USA,1996,1,39.9527237,-75.1635262
Philadelphia, PA, USA,1998,2,39.9527237,-75.1635262
Philadelphia, PA, USA,2000,1,39.9527237,-75.1635262
Philadelphia, PA, USA,2001,2,39.9527237,-75.1635262
Philadelphia, PA, USA,2003,1,39.9527237,-75.1635262
Philadelphia, PA, USA,2004,1,39.9527237,-75.1635262
Philadelphia, PA, USA,2011,1,39.9527237,-75.1635262
Philadelphia, PA, USA,2014,1,39.9527237,-75.1635262
Philadelphia, PA, USA,2018,1,39.9527237,-75.1635262
Philadelphia, PA, USA,2019,2,39.9527237,-75.1635262
Philadelphia, PA, USA,2020,1,39.9527237,-75.1635262
Philipsburg, PA, USA,2012,1,40.8964465,-78.2205688
Phoenix, AZ, USA,1970,1,33.4484367,-112.0741417
Phoenix, AZ, USA,1971,1,33.4484367,-112.0741417
Phoenix, AZ, USA,1972,1,33.4484367,-112.0741417
Phoenix, AZ, USA,1979,1,33.4484367,-112.0741417
Phoenix, AZ, USA,1994,1,33.4484367,-112.0741417
Phoenix, AZ, USA,1998,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2001,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2002,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2005,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2006,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2007,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2008,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2010,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2011,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2012,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2013,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2014,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2016,2,33.4484367,-112.0741417
Phoenix, AZ, USA,2017,1,33.4484367,-112.0741417
Phoenix, AZ, USA,2018,2,33.4484367,-112.0741417
Phoenix, AZ, USA,2019,3,33.4484367,-112.0741417
Phoenix, AZ, USA,2020,1,33.4484367,-112.0741417
Phoenixville, PA, USA,1986,1,40.1303822,-75.5149128
Picayune, MS, USA,2010,1,30.5254692,-89.6795084
Picayune, MS, USA,2018,1,30.5254692,-89.6795084
Pierre, SD, USA,1977,1,44.3683644,-100.3511367
Pikeville, KY, USA,2007,1,37.4792672,-82.5187629
Pikeville, KY, USA,2010,1,37.4792672,-82.5187629
Pine Bluff, AR, USA,1983,1,34.2157064,-92.0140402
Pine Bluff, AR, USA,1989,1,34.2157064,-92.0140402
Pine Bluff, AR, USA,1997,1,34.2157064,-92.0140402
Pine Bluff, AR, USA,2004,1,34.2157064,-92.0140402
Pinehurst, NC, USA,1995,1,35.1946235,-79.4679317
Pinehurst, NC, USA,2008,1,35.1946235,-79.4679317
Pinehurst, NC, USA,2013,1,35.1946235,-79.4679317
Pinellas Park, FL, USA,2007,1,27.8428025,-82.6995444
Piqua, OH, USA,1970,1,40.1447732,-84.2424449
Pittsburg, CA, USA,1978,1,38.0181745,-121.8901232
Pittsburg, CA, USA,2003,1,38.0181745,-121.8901232
Pittsburg, KS, USA,1998,1,37.4108841,-94.70496
Pittsburgh, PA, USA,1971,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1972,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1974,2,40.4416941,-79.9900861
Pittsburgh, PA, USA,1975,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1977,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1980,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1981,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1983,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1986,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1987,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1991,3,40.4416941,-79.9900861
Pittsburgh, PA, USA,1996,2,40.4416941,-79.9900861
Pittsburgh, PA, USA,1998,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,1999,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,2000,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,2004,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,2005,2,40.4416941,-79.9900861
Pittsburgh, PA, USA,2009,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,2012,2,40.4416941,-79.9900861
Pittsburgh, PA, USA,2016,2,40.4416941,-79.9900861
Pittsburgh, PA, USA,2017,1,40.4416941,-79.9900861
Pittsburgh, PA, USA,2019,1,40.4416941,-79.9900861
Pittsburgh, TX, USA,1971,1,35.1831702,-101.8086533
Pittsfield, MA, USA,1970,1,42.451302,-73.260018
Pittsfield, MA, USA,1979,1,42.451302,-73.260018
Pittsfield, MA, USA,1993,1,42.451302,-73.260018
Pittsfield, MA, USA,2003,1,42.451302,-73.260018
Placentia, CA, USA,2013,1,33.8714814,-117.8617337
Placentia, CA, USA,2019,1,33.8714814,-117.8617337
Plainfield, NJ, USA,1993,1,40.6337136,-74.4073737
Plano, TX, USA,2006,1,33.0136764,-96.6925096
Plano, TX, USA,2015,1,33.0136764,-96.6925096
Plano, TX, USA,2017,1,33.0136764,-96.6925096
Plant City, FL, USA,2000,1,28.01633,-82.1234803
Plantation, FL, USA,1994,1,26.1275862,-80.2331036
Plantation, FL, USA,2003,1,26.1275862,-80.2331036
Plantation, FL, USA,2009,1,26.1275862,-80.2331036
Plantation, FL, USA,2018,1,26.1275862,-80.2331036
Plattsburg, NY, USA,1982,1,44.69282,-73.45562
Pleasanton, CA, USA,2015,1,37.6624312,-121.8746789
Plymouth, IN, USA,2006,1,33.7070773,-117.7631228
Plymouth, WI, USA,2014,1,43.7486054,-87.977038
Pocahontas, IA, USA,1970,1,42.7262681,-94.6477383
Pocatello, ID, USA,1974,1,42.8620287,-112.450627
Point Pleasant, NJ, USA,2010,1,40.0831714,-74.0681931
Point Pleasant, NJ, USA,2011,1,40.0831714,-74.0681931
Pomona Valley, CA, USA,2018,1,34.0553813,-117.7517496
Pomona, CA, USA,1977,2,34.0553813,-117.7517496
Pomona, CA, USA,1978,1,34.0553813,-117.7517496
Pomona, CA, USA,1982,1,34.0553813,-117.7517496
Pomona, CA, USA,1983,1,34.0553813,-117.7517496
Pomona, CA, USA,1985,1,34.0553813,-117.7517496
Pomona, CA, USA,1986,1,34.0553813,-117.7517496
Pomona, CA, USA,1998,1,34.0553813,-117.7517496
Pomona, CA, USA,2004,1,34.0553813,-117.7517496
Pomona, CA, USA,2006,1,34.0553813,-117.7517496
Pomona, CA, USA,2008,1,34.0553813,-117.7517496
Pomona, CA, USA,2009,1,34.0553813,-117.7517496
Pomona, CA, USA,2010,1,34.0553813,-117.7517496
Pomona, CA, USA,2020,1,34.0553813,-117.7517496
Pomona, NJ, USA,2018,1,39.4641937,-74.5452664996
Pompano Beach, FL, USA,1972,1,26.2378597,-80.1247667
